Goal ID,Goals,Status,Active/Deleted
365222,Complete/Improve ARASA Supervision training/accountably and performance reviews.,On Track,Active
365224,Refine Workforce Readiness strategy and execute strategic plan.,On Track,Active
365225,Develop Program RACI charts.,On Track,Active
365227,Execute Integration Team Staffing Plan,On Track,Active
365228,Support the development of the longterm risk strategy for the Airo Program.,On Track,Active
365230,Support the development of the Requirements Management System,On Track,Active
365243,"Safety: Improve our culture of safety and security (27.4% improvement vs FY22 with current FI (1.93), participate in HFTA class design
Safety: Improve the situational awareness by participating in Awareness campaign one on one meeting with employee regarding safety
Safety: Risk Mitigation walk though out the shops to identity any risk hazard and take corrective actions ( safety mitigation process)",Completed,Active
365248,"People Strategy: Improve Employee Experience and Engagement to drive Safety, Quality, and Productivity",On Track,Active
365251,Planning Strategy: Build a strong planning discipline into all areas of Mechanical operations,Completed,Active
365253,"Planning: Develop a weekly KPI report one Delaware production and Planning(weekly & Monthly Inbound and Release)
Planning: Develop a weekly KPI Report to track overhaul Production Actual vs Goal YTD",Completed,Active
365256,Assets Strategy: Maximize Utilization and productivity from Mechanical assets,Completed,Active
365258,Assets Strategy: Maximize Utilization and productivity from Mechanical assets,On Track,Active
365261,Customer Strategy: Identify and Advance Customer and Partner expectations for passenger rolling stock and Mechanical Services,Completed,Active
365263,Customer Strategy: Identify and Advance Customer and Partner expectations for passenger rolling stock and Mechanical Services,On Track,Active
365268,"Operations Strategy: Improve equipment utilization, labor efficiency and reduce operating costs by moving to train operations",On Track,Active
365273,"Mechanical Operations: Issue Monthly report on TDR(Time Distribution Report) to help a proper billing and an effective use of Capital project work hours.
Mechanical Operations : Issue Monthly report on Overtime and Overtime breakdown analysis by Cost center to assess the efficient use of overtime to meet production
Mechanical Operations : Make fundamental  changes in the operating expenses regarding the New GP38 by shifting nearly 100k from Opex to Capex before conditional acceptance.",Completed,Active
365279,Plan and Implement the Automation Scripts for all the required Iterations on the first PI for Team M2. Any Automation scripts Integrationrelated tasks required from different teams will be achieved.,Completed,Active
365280,To advance the ICT facility improvements at Seattle Yard I will work directly with AECOM ensuring that they receive all of the documents needed to produce an ontime delivery of the 15% Conceptual Design by Q2 FY23.,Completed,Active
365285,To successfully aid in the ICT facility improvement program my organizational and time management ability will be pushed to extreme limits. By taking a PMP prep course and studying the given resources I will attain my PMP. Attaining my PMP within the next 6 months will be vital in assisting my transition and will provide me with the necessary tools to excel in my role as a Project Manager.,On Track,Deleted
365286,"Internal Communications:  Execute defined IC plan for FY 2023 – to include defined roles and responsibilities for each member, key deliverables and highlevel metrics for major channels, where possible",Completed,Active
365287,“New Era” Communications – Create and deliver editorial that engages our employees,On Track,Active
365297,"Implement a wholistic mobile device security program in alignment with OIG, NIST, and industry best practices.",On Track,Active
365300,"Develop & launch Student influencer program to attract younger audiences
Identify potential influencers: 
     Research and analyze social media platforms/influencers that align with Amtrak’s brand target audience and values. 

Negotiate: 
     Work with agency to negotiate the terms of the partnership, such as budget, content requirements, and guidelines. 

Build relationship with agency : 
     Stay in contact with agency and build relationship with them to ensure a successful collaborate",On Track,Active
