Goal ID,Goals,Status,Active/Deleted
334776,"Deliver on strategic Marketing/IT Revenue Management projects per business roadmap according to scope, schedule and budget. Key Initiative;

* Delivery and operations on new wireless Access Points (AP's), InterCarriage Links, DCDC Converter and cabling infrastructure to deliver WiFi improvements to all (25) Viewliner II Diner cars and (24) Amfleet II Lounge cars associated with Single Level Long Distance (SLLD) Fleet “Brain” cars through Customer Onboard WiFi program",On Track,Active
334777,"Deliver on strategic Marketing/IT Revenue Management projects per business roadmap according to scope, schedule and budget.  Key Initiative;
*  Delivery of a detailed Statement of Work with Requirements and supporting documentation that will bring an RFP to fruition for the NEC Gigabit Connectivity initiative and National DAS projects that will solicit response/feedback from suitable vendors for future implementation of a robust, technical solution(s).",On Track,Active
334778,"Deliver on strategic Marketing/IT projects per business roadmap according to scope, schedule and budget. Key Initiative;

*   Delivery of installing WiFi on Theater Car (# 10004) at the request of Amtrak Senior Leadership",On Track,Active
334785,"Continue to seek out opportunities to help streamline warranty processes. One of which is maximizing time spent in the field at warehouses visits. Using this field time as an Opportunity  to offer onsite Warranty training, covering topics of frequently asked questions that typically are filtered through the warranty mailbox.",Completed,Active
334786,Conduct monthly warehouse visits to conduct inventory counts and help in serial number tracking and documentation. To promote collaborative effects to centralized and standardize serial number tracking in accordance to current SOPs,Postponed,Active
334788,Decrease surplus inventory through revamped denied warranty claims. Develop effective communication resources for distribution to stakeholders and continue follow up with regards to open claim statuses.,Completed,Active
334789,"Train Jared, Blake and Amanda on how to complete the Summary Training Notice and post to both ALLABOARD and COMPLY360.",Completed,Deleted
334790,Gain a better understanding of the Chicago Union Station accrual.  Work with the team regarding long term items on the accrual.  Develop a relationship with the team by working with them on items that are outstanding.  Contact key individuals for information related to expense activities that have not been billed by the vendor.  Improve the time frame for items to be cleared from the accrual.  Understand the process created to track expenses for specific projects/activities.,On Track,Active
334792,"Develop training programs that implement safety elements, actively engage learners, and integrate technology to collect data.",Completed,Active
334793,"Continue development of ET Apprenticeship Programs, at the same time upskilling ET Instructors to teach new program materials.",Completed,Active
334794,Develop partnerships & establish quality management – Align with HR Training to develop & implement standards & processes into all training materials and procedures.,Completed,Active
334798,"To provide excellent customer service to our internal and external customer by educating staff through training and development on how to become more effective at servicing our customers. Our main focus will be as follow; speed up response times to problems as well as make it easier for customer to get in touch. Also, implement some form of communication via social media as well as incorporate video in our customer communication. Increase our accountability with our customers by making every interaction conversational.",Not Started,Deleted
